aid,prn,t,rh,tanededt,minelv,maxelv,azi,dt,ahgt,sp,ptn,clr,pr,ms,vs,af,df
1,9,1408506748,11.271,-2199.004,5.112,24.938,207.354,2840,0.185,30.374,3.766,4.023,2.532,110.038,1604.871,12147.468,-3.607
1,11,1408529847,10.908,2113.121,5.064,24.936,216.000,2750,0.185,45.779,4.607,7.084,3.658,129.288,2313.988,17558.680,-3.686
1,12,1408537938,12.035,-2213.253,5.039,24.962,213.256,2880,0.185,23.084,2.540,2.611,1.867,132.525,2460.611,11999.230,-2.637
1,15,1408546493,12.183,1073.811,5.028,9.820,181.000,690,0.185,45.191,1.811,1.476,1.476,113.657,2429.902,3746.043,-2.329
1,16,1408494538,11.922,2071.763,5.043,24.915,185.210,2700,0.185,20.397,3.174,4.448,2.307,88.637,965.944,7957.577,-3.290
1,17,1408516368,9.551,2104.534,5.054,24.910,219.000,2740,0.185,44.076,4.829,5.860,3.252,130.323,2372.915,17073.586,-4.240
1,19,1408519613,9.381,2135.731,5.029,24.870,229.882,2790,0.185,34.504,4.102,3.984,1.624,117.701,1781.375,15188.327,-2.677
1,20,1408534968,11.775,2134.795,5.048,24.865,189.649,2780,0.185,20.574,2.342,2.072,1.126,105.987,1909.612,11171.093,-2.821
1,21,1408571198,9.611,-2075.175,5.072,20.317,245.967,2440,0.185,53.793,5.237,7.558,3.737,133.971,2937.600,19406.554,-1.290
1,23,1408549578,11.757,2128.173,5.035,24.921,242.373,2780,0.185,21.793,2.425,2.468,1.545,127.561,1716.424,9620.484,-3.599
1,24,1408529543,10.174,-1183.126,5.074,9.636,248.527,730,0.185,63.484,2.466,6.044,6.044,119.477,2396.876,6251.165,-1.883
1,25,1408540623,12.181,-2379.044,5.101,24.972,234.471,3050,0.185,19.699,2.704,2.569,1.255,103.675,1336.287,10358.216,-3.374
1,28,1408567373,9.567,2107.966,5.037,24.954,197.214,2750,0.185,43.993,5.000,7.043,2.832,117.210,2297.776,17865.330,-3.265
1,29,1408549043,11.805,-2138.513,5.112,24.964,196.327,2770,0.185,30.408,2.977,2.494,1.037,132.715,2874.164,13899.467,-4.806
1,30,1408518058,9.638,-2192.858,5.086,24.996,191.463,2840,0.185,42.109,4.652,7.739,2.504,107.486,1942.701,19629.464,-2.989
1,31,1408571408,10.050,2070.827,5.045,24.870,210.915,2700,0.185,43.144,4.281,4.728,1.738,138.082,2959.979,18506.966,-3.670
1,32,1408560033,9.738,2138.906,5.042,24.859,225.479,2790,0.185,35.353,3.072,2.924,1.470,132.042,2551.027,17205.475,-4.439
1,101,1408553103,11.087,1812.422,5.055,24.858,222.660,2370,0.185,13.699,3.311,3.128,1.660,85.686,556.380,4311.163,-1.002
1,102,1408558393,9.982,1843.213,5.073,24.943,242.574,2410,0.185,19.871,3.878,4.443,1.822,109.965,1154.679,7897.135,-1.977
1,103,1408497978,11.962,-1778.816,5.106,24.996,184.000,2320,0.185,18.331,2.805,3.410,2.098,95.631,922.484,5305.439,-2.588
1,104,1408502653,11.691,-1794.161,5.122,24.972,205.073,2330,0.185,25.326,3.469,3.629,2.352,105.151,1646.007,7245.625,-2.408
1,105,1408507118,10.934,-1833.325,5.078,24.953,227.071,2380,0.185,15.549,2.364,2.081,1.110,135.624,1619.737,6610.952,-1.261
1,108,1408547218,12.091,1791.640,5.061,24.894,195.494,2340,0.185,17.333,3.201,3.185,2.553,76.907,879.201,4921.584,-2.070
1,109,1408526418,9.643,-1799.457,5.122,24.976,185.085,2340,0.185,27.754,4.386,6.474,3.410,100.445,1041.485,9440.629,-0.926
1,110,1408530586,10.432,-1820.594,5.120,24.937,203.466,2360,0.185,7.288,4.052,4.902,2.174,32.848,131.375,2322.558,-0.403
1,111,1408535423,11.777,-1845.437,5.111,24.952,227.071,2390,0.185,12.516,2.583,2.369,1.044,105.901,679.223,4569.450,-2.051
1,114,1408494978,9.044,1822.982,5.057,24.858,218.749,2380,0.185,9.789,2.422,2.002,1.217,80.256,490.973,4426.452,-1.223
1,114,1408575778,10.698,1799.904,5.011,24.908,195.506,2360,0.185,13.978,3.368,3.627,2.078,80.565,516.460,4670.331,-1.194
1,115,1408500463,11.765,1846.111,5.064,24.891,241.099,2410,0.185,19.860,2.520,2.587,2.047,127.178,1584.973,7251.131,-1.583
1,117,1408564948,9.501,-1829.050,5.155,24.918,229.536,2360,0.185,40.709,4.689,4.137,1.960,128.005,2204.844,12066.168,-0.728
1,118,1408569798,9.494,-1201.125,5.113,14.188,248.442,1120,0.185,27.555,3.518,4.126,2.888,96.828,606.046,3711.184,0.102
1,119,1408517338,9.501,1770.870,5.040,24.888,187.651,2320,0.185,12.131,6.084,7.489,3.049,28.122,113.982,3363.352,-0.389
1,120,1408523683,9.803,1793.948,5.023,24.879,215.542,2350,0.185,13.046,5.014,7.366,3.163,45.922,190.654,4058.701,-0.853
1,121,1408529348,10.803,1832.884,5.052,24.895,241.257,2400,0.185,30.721,3.648,3.760,2.376,133.112,1885.611,10245.589,-3.311
1,202,1408507378,10.785,2581.837,5.034,24.939,241.089,3360,0.185,21.841,3.479,3.420,1.701,91.474,1040.548,12639.633,-2.676
1,203,1408509778,10.900,-2588.364,5.101,24.950,215.501,3340,0.185,28.690,3.626,4.109,2.361,92.957,1387.511,16803.492,-3.031
1,205,1408503888,11.484,-2518.552,5.020,24.940,186.620,3280,0.185,19.640,3.160,3.696,2.490,77.756,737.416,10743.963,-3.446
1,207,1408552763,10.912,2509.423,5.009,24.908,192.000,3270,0.185,22.168,2.992,3.412,1.929,92.904,1556.781,12659.271,-3.811
1,208,1408515153,9.963,-2724.095,5.092,24.958,244.051,3490,0.185,25.171,3.729,4.995,2.310,97.101,1166.671,16689.428,-4.113
1,212,1408575823,10.236,-1062.172,5.066,7.356,249.000,390,0.185,39.600,1.548,0.000,0.000,73.511,960.480,2019.339,4.202
1,213,1408537118,12.147,2534.295,5.057,24.892,246.387,3300,0.185,16.926,2.445,2.239,1.027,100.010,1097.110,9765.819,-3.590
1,215,1408529823,10.924,2469.071,5.006,24.900,217.309,3230,0.185,28.324,3.406,4.561,2.634,97.332,1373.884,15989.007,-3.380
1,218,1408558243,10.364,-1392.528,5.017,14.975,245.051,1370,0.185,31.473,3.953,5.566,2.780,75.965,824.010,5376.144,-0.171
1,219,1408566148,9.472,2571.816,5.013,24.902,246.487,3360,0.185,20.054,5.346,6.974,2.950,64.288,479.971,11027.806,-1.527
1,221,1408545383,12.330,-2057.433,5.068,17.966,247.342,2270,0.185,20.111,2.146,1.901,1.241,96.271,1441.917,7253.810,-4.599
