aid,prn,t,rh,tanededt,minelv,maxelv,azi,dt,ahgt,sp,ptn,clr,pr,ms,vs,af,df
3,107,1408461428,11.553,1785.493,5.022,24.839,197.149,2340,0.095,9.527,2.690,2.558,1.354,73.187,595.263,4632.241,-1.385
3,108,1408466418,10.387,1821.705,5.074,24.953,218.791,2380,0.095,11.471,4.580,5.434,3.401,54.541,231.585,3527.045,-0.559
3,109,1408445143,10.930,-1829.596,5.128,24.959,208.521,2370,0.095,12.577,3.017,3.524,1.960,83.835,465.962,4024.391,0.011
3,110,1408449123,9.234,-1862.232,5.128,24.991,226.773,2410,0.095,1.781,3.216,2.776,1.743,24.035,35.261,903.999,-0.101
3,111,1408454528,9.523,-1130.416,5.058,12.895,248.475,980,0.095,13.035,1.922,1.937,1.892,79.184,525.334,1880.956,-4.897
3,113,1408408143,12.027,1816.369,5.056,24.905,216.126,2370,0.095,3.634,2.325,1.945,1.150,40.630,101.569,1439.683,-0.214
3,113,1408488968,11.173,1787.600,5.029,24.856,192.753,2340,0.095,4.867,2.851,4.633,3.529,29.645,84.552,1701.255,-0.255
3,114,1408414383,9.212,1844.214,5.074,24.888,241.777,2410,0.095,5.664,2.210,1.906,1.196,67.398,226.429,2440.530,-0.170
3,116,1408440153,9.617,-1781.629,5.051,24.936,182.833,2330,0.095,9.665,3.527,3.845,1.644,58.629,260.133,3461.397,-0.136
3,118,1408432068,9.113,1771.404,5.029,24.888,193.506,2320,0.095,19.942,5.332,6.975,3.398,58.983,571.556,5972.644,1.002
3,119,1408436458,9.822,1792.527,5.076,24.890,211.047,2340,0.095,5.678,4.020,5.113,1.754,25.580,58.402,1916.327,0.544
3,120,1408443058,11.437,1818.418,5.048,24.878,238.787,2380,0.095,4.537,2.905,2.759,1.693,34.738,58.639,1540.762,-0.115
3,122,1408469183,10.563,-1762.931,5.130,24.949,181.000,2330,0.095,9.110,2.781,2.738,1.096,60.562,182.484,2350.956,-0.300
3,123,1408473748,9.480,-1776.262,5.154,24.948,202.948,2300,0.095,13.589,4.026,5.648,3.009,63.162,278.541,4747.881,0.754
3,204,1408470893,9.412,2525.906,5.030,24.919,210.333,3290,0.095,28.576,5.047,8.971,4.255,71.670,1040.214,17449.925,0.540
3,206,1408474423,9.217,2561.408,5.054,24.898,224.383,3330,0.095,22.525,5.918,7.625,3.570,59.480,665.171,12610.810,1.709
3,207,1408421253,10.849,-2551.870,5.087,24.942,203.614,3310,0.095,12.284,2.329,2.077,1.104,65.723,562.118,9712.032,-1.112
3,209,1408477683,9.391,2556.339,5.048,24.931,237.829,3330,0.095,28.573,5.541,7.684,3.481,70.750,795.750,15087.540,0.769
3,210,1408477368,9.331,-2450.443,5.076,24.943,196.169,3180,0.095,38.604,6.532,10.076,4.015,75.397,1285.962,18548.987,0.038
3,211,1408480548,9.327,-2499.688,5.095,24.981,211.649,3240,0.095,24.266,5.710,8.446,4.803,52.028,541.282,12642.012,0.340
3,212,1408474443,9.522,-2461.715,5.087,25.000,182.062,3190,0.095,17.641,4.587,6.922,1.834,50.520,490.411,10719.090,-0.877
3,226,1408441153,10.863,2480.189,5.046,24.905,206.590,3230,0.095,18.375,2.786,4.563,2.134,69.976,885.870,12450.498,-0.828
3,227,1408418398,10.795,2558.582,5.014,24.912,230.269,3340,0.095,6.806,2.575,2.303,1.210,47.593,206.041,4470.458,-0.853
3,229,1408427088,9.641,-2685.238,5.013,24.967,233.851,3480,0.095,10.601,2.813,3.026,1.245,52.621,359.610,9059.912,-0.511
3,230,1408411448,12.036,2519.035,5.001,24.983,201.495,3300,0.095,9.606,2.540,2.435,1.120,61.189,508.960,7411.787,-0.499
3,231,1408456403,12.400,-2679.510,5.076,24.987,236.558,3450,0.095,8.946,2.629,2.275,1.380,54.526,308.491,5286.092,-1.322
3,233,1408447803,12.056,2508.125,5.037,24.908,234.040,3270,0.095,10.295,2.895,2.901,1.327,52.875,302.700,5692.060,-1.422
