aid,prn,t,rh,tanededt,minelv,maxelv,azi,dt,ahgt,sp,ptn,clr,pr,ms,vs,af,df
3,103,1408335238,9.569,-1841.396,5.120,24.924,230.381,2380,0.095,10.255,2.322,1.861,1.338,80.598,381.951,4891.977,-0.453
3,104,1408340598,12.483,-798.803,5.023,7.751,249.000,340,0.095,6.770,2.147,0.000,0.000,87.417,630.860,889.888,-7.290
3,106,1408375583,10.917,1790.563,5.003,24.905,200.377,2350,0.095,3.494,3.809,5.431,2.481,21.421,29.459,1065.713,-0.278
3,107,1408380643,9.801,1809.444,5.033,24.868,220.496,2370,0.095,17.427,4.230,4.726,3.041,87.411,529.839,5527.063,-1.207
3,108,1408385813,9.309,1836.437,5.019,24.904,241.888,2410,0.095,15.147,4.682,6.562,3.538,68.475,319.059,5027.412,0.341
3,109,1408363643,9.271,-1878.315,5.095,24.936,231.959,2430,0.095,4.519,2.861,2.586,1.573,73.626,285.979,3427.398,-1.173
3,110,1408368163,10.973,-1195.274,5.066,13.967,248.312,1110,0.095,2.950,1.771,1.511,1.480,29.566,32.826,527.564,0.468
3,112,1408322683,11.731,1810.978,5.050,24.853,218.420,2370,0.095,9.596,2.772,2.628,1.068,75.752,399.671,3409.202,-0.669
3,112,1408403488,11.675,1787.086,5.009,24.870,195.128,2340,0.095,7.771,2.784,2.358,1.328,55.461,233.141,2596.278,-0.400
3,113,1408327530,11.469,1848.727,5.035,24.977,239.244,2420,0.095,3.585,2.298,1.833,1.048,51.826,89.480,1458.111,-0.352
3,115,1408353958,10.541,-1803.965,5.145,24.980,182.068,2340,0.095,10.738,4.685,5.918,2.325,55.562,202.912,3162.779,-0.484
3,116,1408358908,11.270,-1804.675,5.127,24.933,205.881,2340,0.095,8.386,3.020,2.783,1.367,90.517,282.577,2690.853,-0.470
3,117,1408346323,9.352,1781.083,5.054,24.881,195.974,2330,0.095,19.758,4.701,6.724,4.266,68.272,547.142,6878.924,0.610
3,118,1408351243,10.457,1794.803,5.049,24.874,216.797,2350,0.095,14.635,2.567,2.027,1.518,82.494,624.723,5412.910,0.963
3,119,1408355803,11.250,1817.196,5.079,24.928,234.353,2370,0.095,3.868,3.108,4.102,3.444,27.354,40.755,1281.933,-0.238
3,121,1408382873,9.786,-1777.031,5.126,24.971,181.254,2310,0.095,7.189,3.245,3.623,1.323,45.247,238.454,2762.245,-0.460
3,122,1408387928,9.410,-1809.712,5.152,24.920,203.898,2340,0.095,20.281,4.143,6.034,1.856,75.948,588.235,6170.966,2.502
3,123,1408392308,9.349,-1813.870,5.078,24.967,226.186,2360,0.095,14.112,4.667,5.207,2.174,63.644,308.853,4683.740,-0.302
3,203,1408388768,9.511,2550.683,5.043,24.904,226.856,3320,0.095,14.923,4.186,4.237,1.794,49.911,325.880,8935.458,-0.069
3,204,1408338738,9.186,-2614.031,5.067,24.961,222.147,3380,0.095,12.807,3.625,3.908,1.130,49.560,381.327,9734.599,0.256
3,205,1408381898,9.528,2516.555,5.041,24.952,198.353,3280,0.095,21.963,4.467,4.613,1.522,65.183,870.057,14061.951,0.573
3,206,1408341458,9.159,-2715.636,5.059,24.991,236.724,3500,0.095,14.923,4.395,5.364,1.523,51.628,381.362,11597.209,0.303
3,209,1408344828,9.717,-1750.157,5.099,14.714,248.036,1680,0.095,7.204,7.272,10.910,6.896,57.770,457.903,6647.562,0.025
3,210,1408355483,11.209,2464.280,5.046,24.930,208.910,3210,0.095,12.999,3.328,4.659,3.318,56.986,407.779,6469.996,-2.309
3,211,1408359238,12.147,2496.196,5.018,24.888,224.278,3260,0.095,5.790,2.724,2.133,1.261,30.507,112.173,3252.905,-0.773
3,212,1408352298,10.475,2451.968,5.036,24.961,194.950,3200,0.095,13.530,3.922,5.857,2.997,42.364,326.542,6827.961,-1.995
3,215,1408397523,10.328,-2534.868,5.098,24.978,227.716,3270,0.095,11.692,4.441,4.752,3.050,47.277,235.515,5945.972,-1.125
3,219,1408332168,10.667,-2513.097,5.043,24.947,189.171,3260,0.095,9.168,2.317,2.117,1.143,39.637,226.058,6711.335,-1.149
3,221,1408322733,12.276,2509.558,5.042,24.957,190.555,3270,0.095,11.587,2.592,2.464,1.005,58.228,418.471,7585.207,-1.586
3,224,1408362223,12.276,-2538.721,5.081,24.979,195.385,3290,0.095,13.127,2.313,2.111,1.482,58.524,584.133,8343.274,-1.839
3,225,1408368018,12.540,-2619.236,5.058,24.950,224.687,3380,0.095,7.159,2.859,2.594,1.067,44.128,213.698,4062.832,-1.170
3,231,1408336628,9.098,2597.711,5.046,24.945,247.257,3380,0.095,17.193,5.308,7.296,2.671,60.424,418.288,11192.731,-0.904
3,234,1408391813,9.385,-2457.506,5.081,24.950,199.181,3190,0.095,26.630,5.462,5.870,1.969,67.156,906.647,13557.796,1.119
