prn,elv,azi,gps_time,snr,ant
3,43,84,1408356188,27,0
3,43,84,1408356198,25,0
3,43,84,1408356208,24,0
3,43,84,1408356218,21,0
3,43,84,1408356228,25,0
3,43,84,1408356238,27,0
3,43,84,1408356248,26,0
3,43,84,1408356258,22,0
3,43,83,1408356268,21,0
3,43,83,1408356278,23,0
3,43,83,1408356288,25,0
3,43,83,1408356298,26,0
3,43,83,1408356308,28,0
3,43,83,1408356318,27,0
3,43,83,1408356328,27,0
3,43,83,1408356338,26,0
3,43,83,1408356348,23,0
3,43,83,1408356358,27,0
3,43,82,1408356368,24,0
3,43,82,1408356378,28,0
3,43,82,1408356388,28,0
3,43,82,1408356398,25,0
3,43,82,1408356408,25,0
3,43,82,1408356418,26,0
3,43,82,1408356428,28,0
3,43,82,1408356438,28,0
3,43,82,1408356448,27,0
3,43,82,1408356458,28,0
3,44,81,1408356468,27,0
3,44,81,1408356478,26,0
3,44,81,1408356488,25,0
3,44,81,1408356498,27,0
3,44,81,1408356508,28,0
3,44,81,1408356518,28,0
3,44,81,1408356528,27,0
3,44,81,1408356538,26,0
3,44,81,1408356548,25,0
3,44,81,1408356558,27,0
3,44,80,1408356568,31,0
3,44,80,1408356578,29,0
3,44,80,1408356588,28,0
3,44,80,1408356598,28,0
3,44,80,1408356608,27,0
3,44,80,1408356618,27,0
3,44,80,1408356628,27,0
3,44,80,1408356638,25,0
3,44,80,1408356648,27,0
3,44,80,1408356658,26,0
3,44,79,1408356668,27,0
3,44,79,1408356678,28,0
3,44,79,1408356688,28,0
3,44,79,1408356698,28,0
3,44,79,1408356708,28,0
3,44,79,1408356718,26,0
3,44,79,1408356728,25,0
3,44,79,1408356738,24,0
3,44,79,1408356748,22,0
3,44,79,1408356758,20,0
3,44,78,1408356768,21,0
3,44,78,1408356778,18,0
3,44,78,1408356788,22,0
3,44,78,1408356798,23,0
3,44,78,1408356808,25,0
3,44,78,1408356818,26,0
3,44,78,1408356828,30,0
3,44,78,1408356838,27,0
3,44,78,1408356848,26,0
3,44,78,1408356858,27,0
3,44,78,1408356868,27,0
3,44,77,1408356878,27,0
3,44,77,1408356888,26,0
3,44,77,1408356898,28,0
3,44,77,1408356908,28,0
3,44,77,1408356918,28,0
3,44,77,1408356928,27,0
3,44,77,1408356938,27,0
3,44,77,1408356948,27,0
3,44,77,1408356958,29,0
3,44,77,1408356968,30,0
3,44,76,1408356978,30,0
3,44,76,1408356988,28,0
3,44,76,1408356998,27,0
3,44,76,1408357008,26,0
3,44,76,1408357018,26,0
3,44,76,1408357028,27,0
3,44,76,1408357038,25,0
3,44,76,1408357048,23,0
3,44,76,1408357058,24,0
3,44,76,1408357068,25,0
3,44,75,1408357078,23,0
3,44,75,1408357088,26,0
3,44,75,1408357098,26,0
3,44,75,1408357108,25,0
3,44,75,1408357118,25,0
3,44,75,1408357128,24,0
3,44,75,1408357138,26,0
3,44,75,1408357148,26,0
3,44,75,1408357158,26,0
3,44,75,1408357168,24,0
3,44,74,1408357178,25,0
3,44,74,1408357188,27,0
3,44,74,1408357198,22,0
3,44,74,1408357208,20,0
3,44,74,1408357218,22,0
3,44,74,1408357228,25,0
3,44,74,1408357238,24,0
3,44,74,1408357248,24,0
3,44,74,1408357258,24,0
3,44,74,1408357268,24,0
3,44,73,1408357278,26,0
3,44,73,1408357288,25,0
3,44,73,1408357298,26,0
3,44,73,1408357308,25,0
3,44,73,1408357318,26,0
3,44,73,1408357328,26,0
3,44,73,1408357338,24,0
3,44,73,1408357348,25,0
3,44,73,1408357358,24,0
3,44,73,1408357368,26,0
3,44,72,1408357378,25,0
3,44,72,1408357388,28,0
3,44,72,1408357398,25,0
3,44,72,1408357408,23,0
3,44,72,1408357418,22,0
3,44,72,1408357428,21,0
3,44,72,1408357438,23,0
3,44,72,1408357448,24,0
3,44,72,1408357458,24,0
3,44,72,1408357468,24,0
3,43,70,1408357478,26,0
3,43,70,1408357488,27,0
3,43,70,1408357498,26,0
3,43,70,1408357508,27,0
3,43,70,1408357518,29,0
3,43,70,1408357528,28,0
3,43,70,1408357538,28,0
3,43,70,1408357548,26,0
3,43,70,1408357558,25,0
3,43,70,1408357568,27,0
3,43,69,1408357578,27,0
3,43,69,1408357588,26,0
3,43,69,1408357598,28,0
3,43,69,1408357608,28,0
3,43,69,1408357618,27,0
3,43,69,1408357628,25,0
3,43,69,1408357638,23,0
3,43,69,1408357648,22,0
3,43,69,1408357658,25,0
3,43,69,1408357668,26,0
3,43,68,1408357678,28,0
3,43,68,1408357688,26,0
3,43,68,1408357698,27,0
3,43,68,1408357708,25,0
3,43,68,1408357718,25,0
3,43,68,1408357728,25,0
3,43,68,1408357738,24,0
3,43,68,1408357748,26,0
3,43,68,1408357758,25,0
3,43,68,1408357768,29,0
3,43,67,1408357778,28,0
3,43,67,1408357788,26,0
3,43,67,1408357798,26,0
3,43,67,1408357808,26,0
3,43,67,1408357818,23,0
3,43,67,1408357828,27,0
3,43,67,1408357838,26,0
3,43,67,1408357848,27,0
3,43,67,1408357858,28,0
3,43,67,1408357868,28,0
3,43,67,1408357878,27,0
3,43,66,1408357888,26,0
3,43,66,1408357898,26,0
3,43,66,1408357908,28,0
3,43,66,1408357918,28,0
3,43,66,1408357928,26,0
3,43,66,1408357938,24,0
3,43,66,1408357948,23,0
3,43,66,1408357958,26,0
3,43,66,1408357968,29,0
3,43,66,1408357978,28,0
3,43,65,1408357988,27,0
3,43,65,1408357998,26,0
3,43,65,1408358008,24,0
3,43,65,1408358028,25,0
3,43,65,1408358038,27,0
3,43,65,1408358048,26,0
3,43,65,1408358058,28,0
3,43,65,1408358068,26,0
3,43,65,1408358078,22,0
3,42,65,1408358088,17,0
3,42,65,1408358098,21,0
3,42,65,1408358108,23,0
3,42,65,1408358118,25,0
3,42,65,1408358128,25,0
3,42,65,1408358138,25,0
3,42,65,1408358148,24,0
3,42,65,1408358158,24,0
3,42,64,1408358188,26,0
3,42,64,1408358198,27,0
3,42,64,1408358208,27,0
3,42,64,1408358218,25,0
3,42,64,1408358238,25,0
3,42,64,1408358258,26,0
3,42,64,1408358268,25,0
3,42,64,1408358278,24,0
3,42,63,1408358288,24,0
3,42,63,1408358298,25,0
3,42,63,1408358308,28,0
3,42,63,1408358318,28,0
3,42,63,1408358328,28,0
3,42,63,1408358338,27,0
3,42,63,1408358348,26,0
3,42,63,1408358358,24,0
3,42,63,1408358368,21,0
3,42,63,1408358378,24,0
3,41,62,1408358388,25,0
3,41,62,1408358398,21,0
3,41,62,1408358408,24,0
3,41,62,1408358418,16,0
3,41,62,1408358428,8,0
3,41,62,1408358438,9,0
3,41,62,1408358448,20,0
3,41,62,1408358458,17,0
3,41,62,1408358468,16,0
3,41,62,1408358478,22,0
3,41,61,1408358488,18,0
3,41,61,1408358498,16,0
3,41,61,1408358508,21,0
3,41,61,1408358518,22,0
3,41,61,1408358528,22,0
3,41,61,1408358538,22,0
3,41,61,1408358548,22,0
3,41,61,1408358558,20,0
3,41,61,1408358568,22,0
3,41,61,1408358578,22,0
3,41,60,1408358588,19,0
3,41,60,1408358598,20,0
3,41,60,1408358608,20,0
3,41,60,1408358618,22,0
3,41,60,1408358628,23,0
3,41,60,1408358638,21,0
3,41,60,1408358648,15,0
3,41,60,1408358658,19,0
3,41,60,1408358668,24,0
3,41,60,1408358678,24,0
3,40,59,1408358688,24,0
3,40,59,1408358698,23,0
3,40,59,1408358708,21,0
3,40,59,1408358718,23,0
3,40,59,1408358728,23,0
3,40,59,1408358738,23,0
3,40,59,1408358748,22,0
3,40,59,1408358758,23,0
3,40,59,1408358768,25,0
3,40,59,1408358778,26,0
3,40,58,1408358788,26,0
3,40,58,1408358798,26,0
3,40,58,1408358808,23,0
3,40,58,1408358818,20,0
3,40,58,1408358828,20,0
3,40,58,1408358838,19,0
3,40,58,1408358848,21,0
3,40,58,1408358858,22,0
3,40,58,1408358868,22,0
3,40,57,1408358908,25,0
3,40,57,1408358918,24,0
3,40,57,1408358928,25,0
3,40,57,1408358938,25,0
3,40,57,1408358948,19,0
3,40,57,1408358958,22,0
3,40,57,1408358968,18,0
3,39,57,1408359018,22,0
3,39,57,1408359028,23,0
3,39,57,1408359038,21,0
3,39,57,1408359048,22,0
3,39,57,1408359058,22,0
3,39,57,1408359068,23,0
3,39,57,1408359078,22,0
3,39,57,1408359088,18,0
3,39,56,1408359098,19,0
3,39,56,1408359108,21,0
3,39,56,1408359118,22,0
3,39,56,1408359128,17,0
3,39,56,1408359138,16,0
3,39,56,1408359148,21,0
3,39,56,1408359158,21,0
3,39,56,1408359168,20,0
3,39,56,1408359178,21,0
3,39,56,1408359188,22,0
3,39,55,1408359198,24,0
3,39,55,1408359208,18,0
3,39,55,1408359218,21,0
3,39,55,1408359228,20,0
3,39,55,1408359238,22,0
3,39,55,1408359248,25,0
3,39,55,1408359258,25,0
3,39,55,1408359268,25,0
3,39,55,1408359278,27,0
3,39,55,1408359288,25,0
3,38,54,1408359298,22,0
3,38,54,1408359308,21,0
3,38,54,1408359318,17,0
3,38,54,1408359328,19,0
3,38,54,1408359338,21,0
3,38,54,1408359348,22,0
3,38,54,1408359358,24,0
3,38,54,1408359368,26,0
3,38,54,1408359378,25,0
3,38,54,1408359388,24,0
3,38,53,1408359398,23,0
3,38,53,1408359408,23,0
3,38,53,1408359418,24,0
3,38,53,1408359428,23,0
3,38,53,1408359438,22,0
3,38,53,1408359448,23,0
3,38,53,1408359458,23,0
3,38,53,1408359468,25,0
3,38,53,1408359478,24,0
3,38,53,1408359488,22,0
3,37,53,1408359498,21,0
3,37,53,1408359508,25,0
3,37,53,1408359518,25,0
3,37,53,1408359528,26,0
3,37,53,1408359538,26,0
3,37,53,1408359548,26,0
3,37,53,1408359558,26,0
3,37,53,1408359568,25,0
3,37,53,1408359578,26,0
3,37,53,1408359588,25,0
3,37,52,1408359598,22,0
3,37,52,1408359608,23,0
3,37,52,1408359618,22,0
3,37,52,1408359628,23,0
3,37,52,1408359638,26,0
3,37,52,1408359648,24,0
3,37,52,1408359658,24,0
3,37,52,1408359668,23,0
3,37,52,1408359678,24,0
3,37,52,1408359688,26,0
3,36,51,1408359698,26,0
3,36,51,1408359708,22,0
3,36,51,1408359718,21,0
3,36,51,1408359728,20,0
3,36,51,1408359738,19,0
3,36,51,1408359748,19,0
3,36,51,1408359758,23,0
3,36,51,1408359768,25,0
3,36,51,1408359778,27,0
3,36,51,1408359788,28,0
3,36,51,1408359798,27,0
3,36,51,1408359808,25,0
3,36,51,1408359818,23,0
3,36,51,1408359828,20,0
3,36,51,1408359838,17,0
3,36,51,1408359848,9,0
3,36,51,1408359858,22,0
3,36,51,1408359868,21,0
3,36,51,1408359878,21,0
3,36,51,1408359888,22,0
3,36,51,1408359898,21,0
3,35,50,1408359908,20,0
3,35,50,1408359918,22,0
3,35,50,1408359928,22,0
3,35,50,1408359938,22,0
3,35,50,1408359948,22,0
3,35,50,1408359958,24,0
3,35,50,1408359968,25,0
3,35,50,1408359978,26,0
3,35,50,1408359988,26,0
3,35,50,1408359998,27,0
3,35,49,1408360008,27,0
3,35,49,1408360018,25,0
3,35,49,1408360028,23,0
3,35,49,1408360038,23,0
3,35,49,1408360048,19,0
3,35,49,1408360058,19,0
3,35,49,1408360068,20,0
3,35,49,1408360078,20,0
3,35,49,1408360088,22,0
3,35,49,1408360098,22,0
3,34,49,1408360108,22,0
3,34,49,1408360118,22,0
3,34,49,1408360128,22,0
3,34,49,1408360138,22,0
3,34,49,1408360148,18,0
3,34,49,1408360158,20,0
3,34,49,1408360168,17,0
3,34,49,1408360178,17,0
3,34,49,1408360188,17,0
3,34,49,1408360198,16,0
3,34,48,1408360208,21,0
3,34,48,1408360218,21,0
3,34,48,1408360228,25,0
3,34,48,1408360238,25,0
3,34,48,1408360248,24,0
3,34,48,1408360258,23,0
3,34,48,1408360268,22,0
3,34,48,1408360278,22,0
3,34,48,1408360288,24,0
3,34,48,1408360298,23,0
3,33,48,1408360308,22,0
3,33,48,1408360318,21,0
3,33,48,1408360328,21,0
3,33,48,1408360338,21,0
3,33,48,1408360348,21,0
3,33,48,1408360358,21,0
3,33,48,1408360368,23,0
3,33,48,1408360378,26,0
3,33,48,1408360388,24,0
3,33,48,1408360398,25,0
3,32,47,1408360408,27,0
3,32,47,1408360418,27,0
3,32,47,1408360428,26,0
3,32,47,1408360438,25,0
3,32,47,1408360448,23,0
3,32,47,1408360458,21,0
3,32,47,1408360468,19,0
3,32,47,1408360478,18,0
3,32,47,1408360488,17,0
3,32,47,1408360498,23,0
3,32,47,1408360508,24,0
3,32,47,1408360518,25,0
3,32,47,1408360528,23,0
3,32,47,1408360538,23,0
3,32,47,1408360548,22,0
3,32,47,1408360558,22,0
3,32,47,1408360568,21,0
3,32,47,1408360578,19,0
3,32,47,1408360588,20,0
3,32,47,1408360598,21,0
3,31,46,1408360608,20,0
3,31,46,1408360618,20,0
3,31,46,1408360628,25,0
3,31,46,1408360638,26,0
3,31,46,1408360648,25,0
3,31,46,1408360658,20,0
3,31,46,1408360668,17,0
3,31,46,1408360678,16,0
3,31,46,1408360688,16,0
3,31,46,1408360698,7,0
3,31,46,1408360708,13,0
3,31,46,1408360718,16,0
3,31,46,1408360728,19,0
3,31,46,1408360738,22,0
3,31,46,1408360748,19,0
3,31,46,1408360758,21,0
3,31,46,1408360768,20,0
3,31,46,1408360778,20,0
3,31,46,1408360788,23,0
3,31,46,1408360798,25,0
3,30,45,1408360808,25,0
3,30,45,1408360818,26,0
3,30,45,1408360828,26,0
3,30,45,1408360838,24,0
3,30,45,1408360848,22,0
3,30,45,1408360858,22,0
3,30,45,1408360868,21,0
3,30,45,1408360878,21,0
3,30,45,1408360888,19,0
3,30,45,1408360898,21,0
3,30,45,1408360908,20,0
3,30,45,1408360918,24,0
3,30,45,1408360928,22,0
3,30,45,1408360938,25,0
3,30,45,1408360948,25,0
3,30,45,1408360958,27,0
3,30,45,1408360968,27,0
3,30,45,1408360978,28,0
3,30,45,1408360988,27,0
3,30,45,1408360998,26,0
3,30,45,1408361008,26,0
3,29,44,1408361018,24,0
3,29,44,1408361028,23,0
3,29,44,1408361038,24,0
3,29,44,1408361048,25,0
3,29,44,1408361058,24,0
3,29,44,1408361068,21,0
3,29,44,1408361078,20,0
3,29,44,1408361088,22,0
3,29,44,1408361098,22,0
3,29,44,1408361108,23,0
3,28,44,1408361118,24,0
3,28,44,1408361128,25,0
3,28,44,1408361138,24,0
3,28,44,1408361148,25,0
3,28,44,1408361158,24,0
3,28,44,1408361168,23,0
3,28,44,1408361178,23,0
3,28,44,1408361188,21,0
3,28,44,1408361198,22,0
3,28,44,1408361208,25,0
3,28,43,1408361218,25,0
3,28,43,1408361228,25,0
3,28,43,1408361238,23,0
3,28,43,1408361248,22,0
3,28,43,1408361258,20,0
3,28,43,1408361268,20,0
3,28,43,1408361278,17,0
3,28,43,1408361288,20,0
3,27,43,1408361348,25,0
3,27,43,1408361358,22,0
3,26,42,1408361518,20,0
3,26,42,1408361528,22,0
3,26,42,1408361538,23,0
3,26,42,1408361548,24,0
3,26,42,1408361558,23,0
3,26,42,1408361568,22,0
3,26,42,1408361578,21,0
3,25,42,1408361628,13,0
3,25,42,1408361648,15,0
3,25,42,1408361658,17,0
3,25,42,1408361668,18,0
3,25,42,1408361678,19,0
3,25,42,1408361688,20,0
3,25,41,1408361718,12,0
3,25,41,1408361748,21,0
3,25,41,1408361758,16,0
3,25,41,1408361768,13,0
3,25,41,1408361798,15,0
3,25,41,1408361808,16,0
3,24,41,1408361818,19,0
3,24,41,1408361828,20,0
3,24,41,1408361838,15,0
3,24,41,1408361848,14,0
3,24,41,1408361858,15,0
3,24,41,1408361868,21,0
3,24,41,1408361878,22,0
3,24,41,1408361888,23,0
3,24,41,1408361898,22,0
3,24,41,1408361908,23,0
3,24,41,1408361918,23,0
3,23,41,1408361928,21,0
3,23,41,1408361938,20,0
3,23,41,1408361948,14,0
3,23,41,1408361958,14,0
3,23,41,1408361968,19,0
3,23,41,1408361978,15,0
3,23,41,1408361988,12,0
3,23,41,1408361998,23,0
3,23,41,1408362008,22,0
3,23,41,1408362018,25,0
3,23,40,1408362028,25,0
3,23,40,1408362038,24,0
3,23,40,1408362048,25,0
3,23,40,1408362058,22,0
3,23,40,1408362068,20,0
3,23,40,1408362078,21,0
3,23,40,1408362088,19,0
3,23,40,1408362108,21,0
3,23,40,1408362118,17,0
3,22,40,1408362128,16,0
3,22,40,1408362138,15,0
3,22,40,1408362148,16,0
3,22,40,1408362158,15,0
3,22,40,1408362168,13,0
3,22,40,1408362178,17,0
3,22,40,1408362188,15,0
3,22,40,1408362218,19,0
3,21,40,1408362228,15,0
3,21,40,1408362238,14,0
3,21,40,1408362248,20,0
3,21,40,1408362258,20,0
3,21,40,1408362268,20,0
3,21,40,1408362278,22,0
3,21,40,1408362288,22,0
3,21,40,1408362298,22,0
3,21,40,1408362308,24,0
3,21,40,1408362318,23,0
3,21,40,1408362328,22,0
3,21,40,1408362338,23,0
3,21,40,1408362348,21,0
3,21,40,1408362368,21,0
3,21,40,1408362378,21,0
3,21,40,1408362388,21,0
3,21,40,1408362398,21,0
3,21,40,1408362408,21,0
3,21,40,1408362418,21,0
3,20,39,1408362428,20,0
3,20,39,1408362438,19,0
3,20,39,1408362448,21,0
3,20,39,1408362458,21,0
3,20,39,1408362468,14,0
3,20,39,1408362478,14,0
3,20,39,1408362488,21,0
3,20,39,1408362498,22,0
3,20,39,1408362508,23,0
3,20,39,1408362518,23,0
3,19,39,1408362528,24,0
3,19,39,1408362538,24,0
3,19,39,1408362548,24,0
3,19,39,1408362558,23,0
3,19,39,1408362568,19,0
3,19,39,1408362578,18,0
3,19,39,1408362588,18,0
3,19,39,1408362598,20,0
3,19,39,1408362608,20,0
3,19,39,1408362618,21,0
3,19,39,1408362628,21,0
3,19,39,1408362638,20,0
3,19,39,1408362648,18,0
3,19,39,1408362658,18,0
3,19,39,1408362668,21,0
3,19,39,1408362678,18,0
3,19,39,1408362688,19,0
3,19,39,1408362698,20,0
3,19,39,1408362708,20,0
3,19,39,1408362718,20,0
3,18,39,1408362728,17,0
3,18,39,1408362738,15,0
3,18,39,1408362748,15,0
3,18,39,1408362758,12,0
3,18,39,1408362768,18,0
3,18,39,1408362778,19,0
3,18,39,1408362788,19,0
3,18,39,1408362798,20,0
3,18,39,1408362808,19,0
3,18,39,1408362818,19,0
3,17,38,1408362828,18,0
3,17,38,1408362838,17,0
3,17,38,1408362848,16,0
3,17,38,1408362858,17,0
3,17,38,1408362868,20,0
3,17,38,1408362878,19,0
3,17,38,1408362888,18,0
3,17,38,1408362898,19,0
3,17,38,1408362908,19,0
3,17,38,1408362918,18,0
3,17,38,1408362928,18,0
3,17,38,1408362938,18,0
3,17,38,1408362948,18,0
3,17,38,1408362958,20,0
3,17,38,1408362968,18,0
3,17,38,1408362978,17,0
3,17,38,1408362988,19,0
3,17,38,1408362998,19,0
3,17,38,1408363008,19,0
3,17,38,1408363018,16,0
3,17,38,1408363028,14,0
3,16,38,1408363038,17,0
3,16,38,1408363048,11,0
3,16,38,1408363058,16,0
3,16,38,1408363068,18,0
3,16,38,1408363078,19,0
3,16,38,1408363088,20,0
3,16,38,1408363098,19,0
3,16,38,1408363108,18,0
3,16,38,1408363118,20,0
3,16,38,1408363128,21,0
3,15,38,1408363138,21,0
3,15,38,1408363148,22,0
3,15,38,1408363158,22,0
3,15,38,1408363168,22,0
3,15,38,1408363178,21,0
3,15,38,1408363188,21,0
3,15,38,1408363198,21,0
3,15,38,1408363208,21,0
3,37,52,1408359618,22,0
3,37,52,1408359628,23,0
3,37,52,1408359638,26,0
3,37,52,1408359648,24,0
3,37,52,1408359658,24,0
3,37,52,1408359668,23,0
3,37,52,1408359678,24,0
3,37,52,1408359688,26,0
3,36,51,1408359698,26,0
3,36,51,1408359708,22,0
3,36,51,1408359718,21,0
3,36,51,1408359728,20,0
3,36,51,1408359738,19,0
3,36,51,1408359748,19,0
3,36,51,1408359758,23,0
3,36,51,1408359768,25,0
3,36,51,1408359778,27,0
3,36,51,1408359788,28,0
3,36,51,1408359798,27,0
3,36,51,1408359808,25,0
3,36,51,1408359818,23,0
3,36,51,1408359828,20,0
3,36,51,1408359838,17,0
3,36,51,1408359848,9,0
3,36,51,1408359858,22,0
3,36,51,1408359868,21,0
3,36,51,1408359878,21,0
3,36,51,1408359888,22,0
3,36,51,1408359898,21,0
3,35,50,1408359908,20,0
3,35,50,1408359918,22,0
3,35,50,1408359928,22,0
3,35,50,1408359938,22,0
3,35,50,1408359948,22,0
3,35,50,1408359958,24,0
3,35,50,1408359968,25,0
3,35,50,1408359978,26,0
3,35,50,1408359988,26,0
3,35,50,1408359998,27,0
3,35,49,1408360008,27,0
3,35,49,1408360018,25,0
3,35,49,1408360028,23,0
3,35,49,1408360038,23,0
3,35,49,1408360048,19,0
3,35,49,1408360058,19,0
3,35,49,1408360068,20,0
3,35,49,1408360078,20,0
3,35,49,1408360088,22,0
3,35,49,1408360098,22,0
3,34,49,1408360108,22,0
3,34,49,1408360118,22,0
3,34,49,1408360128,22,0
3,34,49,1408360138,22,0
3,34,49,1408360148,18,0
3,34,49,1408360158,20,0
3,34,49,1408360168,17,0
3,34,49,1408360178,17,0
3,34,49,1408360188,17,0
3,34,49,1408360198,16,0
3,34,48,1408360208,21,0
3,34,48,1408360218,21,0
3,34,48,1408360228,25,0
3,34,48,1408360238,25,0
3,34,48,1408360248,24,0
3,34,48,1408360258,23,0
3,34,48,1408360268,22,0
3,34,48,1408360278,22,0
3,34,48,1408360288,24,0
3,34,48,1408360298,23,0
3,33,48,1408360308,22,0
3,33,48,1408360318,21,0
3,33,48,1408360328,21,0
3,33,48,1408360338,21,0
3,33,48,1408360348,21,0
3,33,48,1408360358,21,0
3,33,48,1408360368,23,0
3,33,48,1408360378,26,0
3,33,48,1408360388,24,0
3,33,48,1408360398,25,0
3,32,47,1408360408,27,0
3,32,47,1408360418,27,0
3,32,47,1408360428,26,0
3,32,47,1408360438,25,0
3,32,47,1408360448,23,0
3,32,47,1408360458,21,0
3,32,47,1408360468,19,0
3,32,47,1408360478,18,0
3,32,47,1408360488,17,0
3,32,47,1408360498,23,0
3,32,47,1408360508,24,0
3,32,47,1408360518,25,0
3,32,47,1408360528,23,0
3,32,47,1408360538,23,0
3,32,47,1408360548,22,0
3,32,47,1408360558,22,0
3,32,47,1408360568,21,0
3,32,47,1408360578,19,0
3,32,47,1408360588,20,0
3,32,47,1408360598,21,0
3,31,46,1408360608,20,0
3,31,46,1408360618,20,0
3,31,46,1408360628,25,0
3,31,46,1408360638,26,0
3,31,46,1408360648,25,0
3,31,46,1408360658,20,0
3,31,46,1408360668,17,0
3,31,46,1408360678,16,0
3,31,46,1408360688,16,0
3,31,46,1408360698,7,0
3,31,46,1408360708,13,0
3,31,46,1408360718,16,0
3,31,46,1408360728,19,0
3,31,46,1408360738,22,0
3,31,46,1408360748,19,0
3,31,46,1408360758,21,0
3,31,46,1408360768,20,0
3,31,46,1408360778,20,0
3,31,46,1408360788,23,0
3,31,46,1408360798,25,0
3,30,45,1408360808,25,0
3,30,45,1408360818,26,0
3,30,45,1408360828,26,0
3,30,45,1408360838,24,0
3,30,45,1408360848,22,0
3,30,45,1408360858,22,0
3,30,45,1408360868,21,0
3,30,45,1408360878,21,0
3,30,45,1408360888,19,0
3,30,45,1408360898,21,0
3,30,45,1408360908,20,0
3,30,45,1408360918,24,0
3,30,45,1408360928,22,0
3,30,45,1408360938,25,0
3,30,45,1408360948,25,0
3,30,45,1408360958,27,0
3,30,45,1408360968,27,0
3,30,45,1408360978,28,0
3,30,45,1408360988,27,0
3,30,45,1408360998,26,0
3,30,45,1408361008,26,0
3,29,44,1408361018,24,0
3,29,44,1408361028,23,0
3,29,44,1408361038,24,0
3,29,44,1408361048,25,0
3,29,44,1408361058,24,0
3,29,44,1408361068,21,0
3,29,44,1408361078,20,0
3,29,44,1408361088,22,0
3,29,44,1408361098,22,0
3,29,44,1408361108,23,0
3,28,44,1408361118,24,0
3,28,44,1408361128,25,0
3,28,44,1408361138,24,0
3,28,44,1408361148,25,0
3,28,44,1408361158,24,0
3,28,44,1408361168,23,0
3,28,44,1408361178,23,0
3,28,44,1408361188,21,0
3,28,44,1408361198,22,0
3,28,44,1408361208,25,0
3,28,43,1408361218,25,0
3,28,43,1408361228,25,0
3,28,43,1408361238,23,0
3,28,43,1408361248,22,0
3,28,43,1408361258,20,0
3,28,43,1408361268,20,0
3,28,43,1408361278,17,0
3,28,43,1408361288,20,0
3,27,43,1408361348,25,0
3,27,43,1408361358,22,0
3,26,42,1408361518,20,0
3,26,42,1408361528,22,0
3,26,42,1408361538,23,0
3,26,42,1408361548,24,0
3,26,42,1408361558,23,0
3,26,42,1408361568,22,0
3,26,42,1408361578,21,0
3,25,42,1408361628,13,0
3,25,42,1408361648,15,0
3,25,42,1408361658,17,0
3,25,42,1408361668,18,0
3,25,42,1408361678,19,0
3,25,42,1408361688,20,0
3,25,41,1408361718,12,0
3,25,41,1408361748,21,0
3,25,41,1408361758,16,0
3,25,41,1408361768,13,0
3,25,41,1408361798,15,0
3,25,41,1408361808,16,0
3,24,41,1408361818,19,0
3,24,41,1408361828,20,0
3,24,41,1408361838,15,0
3,24,41,1408361848,14,0
3,24,41,1408361858,15,0
3,24,41,1408361868,21,0
3,24,41,1408361878,22,0
3,24,41,1408361888,23,0
3,24,41,1408361898,22,0
3,24,41,1408361908,23,0
3,24,41,1408361918,23,0
3,23,41,1408361928,21,0
3,23,41,1408361938,20,0
3,23,41,1408361948,14,0
3,23,41,1408361958,14,0
3,23,41,1408361968,19,0
3,23,41,1408361978,15,0
3,23,41,1408361988,12,0
3,23,41,1408361998,23,0
3,23,41,1408362008,22,0
3,23,41,1408362018,25,0
3,23,40,1408362028,25,0
3,23,40,1408362038,24,0
3,23,40,1408362048,25,0
3,23,40,1408362058,22,0
3,23,40,1408362068,20,0
3,23,40,1408362078,21,0
3,23,40,1408362088,19,0
3,23,40,1408362108,21,0
3,23,40,1408362118,17,0
3,22,40,1408362128,16,0
3,22,40,1408362138,15,0
3,22,40,1408362148,16,0
3,22,40,1408362158,15,0
3,22,40,1408362168,13,0
3,22,40,1408362178,17,0
3,22,40,1408362188,15,0
3,22,40,1408362218,19,0
3,21,40,1408362228,15,0
3,21,40,1408362238,14,0
3,21,40,1408362248,20,0
3,21,40,1408362258,20,0
3,21,40,1408362268,20,0
3,21,40,1408362278,22,0
3,21,40,1408362288,22,0
3,21,40,1408362298,22,0
3,21,40,1408362308,24,0
3,21,40,1408362318,23,0
3,21,40,1408362328,22,0
3,21,40,1408362338,23,0
3,21,40,1408362348,21,0
3,21,40,1408362368,21,0
3,21,40,1408362378,21,0
3,21,40,1408362388,21,0
3,21,40,1408362398,21,0
3,21,40,1408362408,21,0
3,21,40,1408362418,21,0
3,20,39,1408362428,20,0
3,20,39,1408362438,19,0
3,20,39,1408362448,21,0
3,20,39,1408362458,21,0
3,20,39,1408362468,14,0
3,20,39,1408362478,14,0
3,20,39,1408362488,21,0
3,20,39,1408362498,22,0
3,20,39,1408362508,23,0
3,20,39,1408362518,23,0
3,19,39,1408362528,24,0
3,19,39,1408362538,24,0
3,19,39,1408362548,24,0
3,19,39,1408362558,23,0
3,19,39,1408362568,19,0
3,19,39,1408362578,18,0
3,19,39,1408362588,18,0
3,19,39,1408362598,20,0
3,19,39,1408362608,20,0
3,19,39,1408362618,21,0
3,19,39,1408362628,21,0
3,19,39,1408362638,20,0
3,19,39,1408362648,18,0
3,19,39,1408362658,18,0
3,19,39,1408362668,21,0
3,19,39,1408362678,18,0
3,19,39,1408362688,19,0
3,19,39,1408362698,20,0
3,19,39,1408362708,20,0
3,19,39,1408362718,20,0
