aid,prn,t,rh,tanededt,minelv,maxelv,azi,dt,ahgt,sp,ptn,clr,pr,ms,vs,af,df
1,205,1408381893,9.969,2511.287,5.041,24.890,198.357,3270,0.185,23.986,6.280,4.922,1.105,90.665,1045.154,15371.693,-1.809
1,205,1408401355,0.738,-2609.640,5.061,24.948,117.842,3370,0.185,1.181,3.106,2.654,1.121,6.480,7.478,1563.249,0.174
1,206,1408325931,6.202,2983.132,7.210,24.967,308.545,3200,0.185,11.570,9.236,7.961,2.229,40.768,144.207,8220.855,0.457
1,206,1408341458,9.147,-2715.636,5.059,24.991,236.698,3500,0.185,28.827,8.155,7.585,2.524,92.571,1091.994,20303.146,-2.193
1,206,1408372635,5.699,2556.760,5.046,24.893,155.187,3330,0.185,7.163,3.913,3.011,1.076,43.577,189.172,6846.397,0.501
1,206,1408388936,7.751,-4269.937,21.011,24.944,78.000,690,0.185,1.189,1.872,1.505,1.100,8.146,6.762,121.443,0.010
1,207,1408320548,4.969,-1398.700,5.073,11.315,135.318,1060,0.185,4.976,4.275,4.577,1.386,12.600,35.245,1027.446,3.310
1,207,1408363646,16.304,-6417.568,23.381,24.976,3.000,400,0.185,1.712,2.535,1.923,1.684,6.340,2.316,25.921,0.208
1,207,1408403443,7.155,2658.213,5.043,24.886,281.321,3450,0.185,14.462,4.821,3.886,1.052,91.340,638.754,16109.669,-2.760
1,208,1408350039,12.817,6000.040,21.845,23.496,21.920,410,0.185,1.002,1.895,1.651,1.109,6.830,4.108,31.666,-0.040
1,208,1408358238,3.998,-5590.093,18.254,24.968,337.131,1660,0.185,1.706,1.962,1.624,1.005,9.997,11.681,581.171,0.746
1,208,1408360247,1.411,-2466.324,7.672,15.911,330.639,1620,0.185,2.026,2.683,2.153,1.264,10.024,9.542,813.983,-0.249
1,208,1408395928,10.493,2604.380,5.055,24.919,254.617,3380,0.185,22.477,5.739,5.056,1.710,102.172,1069.063,13097.725,-4.145
1,209,1408329102,4.236,2948.891,6.495,24.922,319.698,3340,0.185,2.149,3.625,2.751,1.141,20.098,21.248,2283.482,0.021
1,209,1408343913,8.922,-2738.281,5.042,24.973,249.912,3530,0.185,32.628,9.124,8.321,2.827,95.300,1277.027,20825.155,-4.293
1,209,1408375338,11.373,2510.819,5.003,24.945,168.729,3280,0.185,13.305,5.663,4.857,1.115,47.066,390.328,7151.630,-2.542
1,209,1408393793,0.884,-2622.993,5.057,24.984,89.647,3420,0.185,0.877,6.055,5.325,1.636,4.878,2.729,1615.498,0.043
1,210,1408322373,7.073,-2929.009,5.076,24.963,288.212,3710,0.185,12.071,5.477,4.709,1.655,79.340,343.242,12427.550,-0.946
1,210,1408355483,11.306,2464.280,5.046,24.930,208.916,3210,0.185,18.095,5.629,5.086,1.177,86.606,803.110,11092.274,-0.035
1,210,1408375236,0.534,-2515.806,5.099,24.984,126.778,3270,0.185,2.909,5.310,4.273,1.246,8.786,21.581,3890.681,0.228
1,211,1408325158,6.437,-3067.844,5.023,24.981,303.049,3880,0.185,9.444,6.155,5.337,1.312,33.913,207.047,10364.863,-1.035
1,211,1408359238,11.962,2496.196,5.018,24.888,224.278,3260,0.185,15.367,5.784,4.892,1.010,57.779,503.347,8480.139,-2.380
1,211,1408379063,6.019,-2492.062,5.089,24.941,142.167,3230,0.185,5.644,5.706,4.551,1.185,19.932,71.690,5545.236,0.627
1,212,1408320883,6.578,-1767.440,5.066,14.994,272.500,1730,0.185,13.749,4.186,3.515,1.292,52.587,381.583,4694.621,4.391
1,212,1408352298,10.508,2451.968,5.036,24.961,194.960,3200,0.185,17.987,7.829,6.714,1.778,59.511,438.297,9823.402,-2.508
1,212,1408371783,5.440,-2552.595,5.090,24.988,113.235,3310,0.185,0.433,5.249,4.360,2.266,4.720,2.096,1277.509,0.013
1,213,1408335863,1.931,4101.072,19.482,24.904,105.302,950,0.185,1.777,2.410,1.961,1.008,12.835,8.488,412.029,-0.079
1,213,1408388660,4.162,3213.049,7.846,24.943,326.969,3050,0.185,1.897,3.199,2.641,1.188,13.738,15.879,1500.956,0.036
1,213,1408402943,11.394,-2697.923,5.108,24.996,257.081,3450,0.185,15.308,4.579,3.670,1.344,90.639,736.443,11796.104,-1.138
1,214,1408392353,7.464,-2556.266,5.092,21.199,293.360,2910,0.185,14.510,4.178,3.269,1.299,67.544,585.133,10492.942,0.621
1,215,1408330998,4.439,5200.321,22.598,24.927,74.408,480,0.185,1.608,2.266,1.880,1.466,11.465,5.024,118.996,0.119
1,215,1408341680,13.324,-4261.546,19.550,22.122,15.703,500,0.185,0.621,1.770,1.295,1.063,7.473,1.196,30.979,-0.053
1,215,1408381243,6.191,2930.367,8.171,24.953,303.997,2890,0.185,17.174,8.917,8.279,2.983,46.288,279.528,10066.131,0.797
1,215,1408397523,10.401,-2534.868,5.098,24.978,227.689,3270,0.185,27.715,9.512,8.886,3.126,84.573,849.494,13834.863,-4.125
1,218,1408372558,11.991,-1546.674,5.148,20.464,179.607,1820,0.185,14.068,6.134,5.829,2.323,50.604,298.402,2904.348,-2.049
1,219,1408332163,10.086,-2518.332,5.103,24.947,189.160,3250,0.185,10.516,5.052,4.517,1.059,48.904,299.910,7574.486,-2.024
1,219,1408364954,4.061,4204.082,19.148,24.938,104.939,1040,0.185,0.879,2.140,1.685,1.110,8.005,3.441,194.438,-0.010
1,221,1408322733,11.862,2509.558,5.042,24.957,190.552,3270,0.185,17.428,5.119,4.322,1.166,74.588,738.387,9962.542,-2.302
1,221,1408342008,0.535,-2601.534,5.069,24.988,110.156,3380,0.185,1.370,5.964,5.035,1.058,6.224,5.109,2068.153,-0.013
1,221,1408378751,13.473,4511.183,15.490,21.425,29.463,1380,0.185,0.985,2.046,1.647,1.037,6.603,3.197,125.428,0.077
1,221,1408388787,6.797,-4076.051,12.006,23.812,337.911,2660,0.185,1.299,2.318,1.740,1.074,8.851,7.895,398.943,0.123
1,221,1408390484,7.178,-1905.368,8.562,10.371,333.114,360,0.185,1.145,1.842,1.414,1.029,8.088,4.544,61.838,0.033
1,224,1408343998,6.748,2636.295,5.024,24.940,274.000,3440,0.185,18.635,6.300,5.693,1.565,85.091,653.358,13854.032,0.178
1,224,1408362223,12.346,-2538.721,5.081,24.979,195.370,3290,0.185,18.315,4.624,4.036,1.333,88.413,1027.672,11841.729,-1.483
1,224,1408394747,5.669,4164.582,18.339,24.905,111.555,1200,0.185,2.421,3.351,2.598,1.305,13.383,13.284,601.664,-0.502
1,225,1408351487,6.067,2740.329,5.005,24.908,299.382,3500,0.185,13.985,5.452,4.418,1.042,51.022,491.579,13186.701,0.216
1,225,1408368018,12.383,-2619.236,5.058,24.950,224.658,3380,0.185,18.180,5.235,5.021,1.804,80.700,842.485,10826.263,-3.120
1,225,1408399003,5.650,2577.095,5.012,24.895,143.423,3350,0.185,10.978,7.467,6.935,1.817,31.626,183.399,8160.941,0.685
1,226,1408340168,3.980,2565.208,5.283,24.927,137.127,3250,0.185,4.922,4.891,3.973,1.183,20.665,77.824,5528.270,0.043
1,226,1408356968,0.874,-2646.105,5.102,24.977,60.493,3420,0.185,0.723,4.318,3.267,1.062,4.045,2.288,1078.541,0.040
1,227,1408334438,2.153,-2662.336,5.107,24.983,82.733,3440,0.185,0.639,4.370,3.754,1.094,4.022,1.832,891.488,-0.000
1,227,1408373220,18.425,5033.091,17.521,22.466,3.889,1150,0.185,1.101,2.125,1.680,1.148,7.002,2.519,54.826,0.003
1,227,1408383573,0.812,-3369.677,5.094,24.963,311.029,4190,0.185,4.841,4.683,3.937,1.174,30.254,111.377,11852.824,-0.688
1,229,1408326570,11.460,-2532.519,5.070,24.959,164.088,3290,0.185,9.674,4.523,3.871,1.189,46.203,298.128,5874.200,0.414
1,229,1408360863,4.273,5444.900,20.145,24.925,77.595,1060,0.185,1.138,2.217,1.985,1.166,8.431,3.729,159.881,-0.070
1,229,1408371265,17.343,-4462.621,17.996,23.461,22.289,1130,0.185,1.272,2.890,2.096,1.272,6.061,2.616,77.077,0.308
1,230,1408327045,0.918,-2689.583,5.109,24.784,58.064,3480,0.185,0.692,4.252,3.611,1.286,3.599,1.899,947.389,0.271
1,230,1408366407,0.889,4011.608,13.142,24.937,342.916,2400,0.185,1.548,3.573,2.714,1.390,8.480,4.997,687.406,0.021
1,230,1408378458,7.056,-3090.400,5.065,24.967,283.020,3900,0.185,13.707,4.708,3.955,1.547,81.803,560.313,14585.715,-0.949
1,231,1408336628,9.173,2597.711,5.046,24.945,247.280,3380,0.185,32.600,9.097,8.472,2.776,87.767,1148.412,19745.444,-1.742
1,231,1408355993,11.312,-2510.646,5.075,24.992,167.000,3270,0.185,9.050,4.173,3.801,1.663,41.662,280.259,6140.882,0.209
1,231,1408389913,4.763,5164.678,20.476,24.938,81.508,960,0.185,1.406,1.976,1.510,1.180,7.422,4.579,152.669,0.522
1,233,1408345643,9.075,2456.556,5.047,24.928,164.741,3190,0.185,13.968,6.133,5.149,2.033,44.199,355.104,8202.610,-2.467
1,233,1408364008,2.577,-2582.822,5.073,24.959,84.392,3360,0.185,0.336,4.064,3.164,1.604,3.735,1.298,785.508,0.015
1,233,1408402789,7.403,5524.364,21.679,24.622,6.465,660,0.185,1.547,2.242,1.524,1.202,7.450,5.812,84.069,-0.250
1,234,1408325642,5.280,5241.781,19.543,24.282,47.385,1050,0.185,1.335,1.865,1.481,1.086,6.243,3.918,34.528,-0.019
1,234,1408373638,7.052,2574.602,5.015,24.911,278.994,3360,0.185,10.919,4.552,3.733,1.214,81.395,367.394,9924.951,-1.289
1,234,1408391813,9.486,-2457.506,5.081,24.950,199.172,3190,0.185,33.272,8.889,7.424,1.720,95.290,1198.665,16579.540,-3.090
1,236,1408330480,2.688,-3070.295,5.078,24.967,327.696,3980,0.185,1.408,4.323,3.557,1.801,10.735,15.133,3464.159,0.052
1,236,1408366203,6.176,2536.706,5.033,24.923,251.717,3310,0.185,12.348,3.967,3.141,1.130,85.718,582.606,11697.325,0.536
1,236,1408385568,9.575,-2453.244,5.104,24.983,170.150,3180,0.185,18.998,8.393,8.290,4.012,50.981,450.648,9835.733,-3.200
2,2,1408341093,5.423,2189.592,5.068,24.975,149.489,2830,0.095,9.443,4.611,3.635,1.010,43.716,292.121,8156.283,0.208
2,2,1408355504,0.834,-2307.517,5.012,24.983,64.258,3000,0.095,0.625,5.749,4.754,2.186,4.879,2.798,1337.866,0.048
2,2,1408386729,9.782,1174.591,5.004,10.758,331.757,880,0.095,1.075,1.737,1.473,1.119,5.767,3.746,29.849,-0.084
2,2,1408388652,7.044,3374.169,13.399,24.977,327.538,1890,0.095,1.876,3.033,2.610,1.106,8.769,10.220,521.571,0.314
2,2,1408400058,6.219,-2506.777,5.074,25.000,255.449,3200,0.095,15.233,4.000,3.401,1.052,67.555,858.382,12076.149,2.143
2,3,1408323364,11.934,-2216.320,5.072,24.979,221.339,2860,0.095,17.556,6.020,5.498,2.250,80.882,627.244,7308.302,-2.512
2,3,1408351104,3.333,2702.515,5.190,24.880,117.435,2920,0.095,3.830,4.044,3.147,1.118,15.746,34.335,1868.982,-0.083
2,3,1408363308,0.836,-2187.154,5.074,24.941,37.842,2970,0.095,0.608,3.324,2.743,1.484,4.371,2.059,751.895,0.086
2,3,1408396192,6.104,2377.505,6.930,24.914,306.770,2590,0.095,15.408,10.194,9.618,3.088,34.213,219.889,7466.295,0.886
2,4,1408331288,10.733,-2132.093,5.112,24.979,187.744,2760,0.095,16.593,6.935,6.839,1.979,80.689,433.833,7429.300,-1.838
2,4,1408358473,1.484,1582.775,5.150,14.740,86.526,1540,0.095,0.542,2.410,1.880,1.088,5.429,1.573,162.955,0.030
2,4,1408360621,13.697,4423.510,19.661,24.837,77.654,970,0.095,0.964,2.318,1.749,1.350,4.639,1.580,45.742,-0.215
2,4,1408370052,1.151,-2654.032,5.047,24.905,14.678,3360,0.095,0.617,3.019,2.346,1.281,5.751,2.127,299.562,-0.028
2,4,1408402453,7.027,2189.709,5.041,24.883,278.000,2850,0.095,19.234,6.189,5.408,2.188,59.337,667.297,12062.269,1.401
2,5,1408326291,1.487,1265.189,5.170,10.817,10.448,920,0.095,1.084,2.083,1.545,1.007,4.915,3.134,97.789,-0.164
2,5,1408328387,4.035,3921.178,12.976,24.943,104.585,2280,0.095,1.266,2.963,2.571,1.455,6.363,4.113,282.796,0.004
2,5,1408337088,5.931,-2906.490,5.047,24.970,302.934,3620,0.095,16.389,7.037,6.021,1.592,44.204,469.191,14980.383,-0.725
2,5,1408366383,12.772,2076.021,5.039,24.889,198.640,2710,0.095,11.724,3.271,2.678,1.025,109.777,731.917,7075.289,-1.089
2,5,1408381993,0.908,-2134.564,5.125,24.939,104.381,2770,0.095,0.974,5.928,4.898,1.592,6.349,5.270,1717.162,0.031
2,6,1408323748,5.913,-2780.049,5.047,24.955,301.729,3490,0.095,11.454,5.730,4.687,1.565,35.917,299.585,10509.887,-0.212
2,6,1408352683,10.465,2062.968,5.041,24.903,197.970,2690,0.095,18.287,6.644,5.550,1.537,88.084,589.096,7679.996,-1.829
2,6,1408367839,1.150,-2886.511,15.312,24.962,104.000,1330,0.095,1.947,3.528,3.459,1.007,6.947,8.480,707.638,-0.046
2,6,1408398995,15.639,1539.105,5.333,13.150,9.667,1250,0.095,0.895,2.490,1.824,1.074,4.916,2.909,68.048,0.118
2,6,1408400843,8.479,4033.919,16.358,24.674,40.754,1580,0.095,0.920,2.159,1.715,1.116,7.641,3.855,253.400,0.265
2,7,1408326878,6.557,2258.598,5.029,24.951,266.000,2940,0.095,19.770,4.741,3.963,1.142,83.384,1115.261,14081.193,2.442
2,7,1408342633,8.790,-2124.228,5.103,24.969,176.471,2750,0.095,13.514,5.975,5.114,1.150,88.973,404.281,7453.080,-0.786
2,7,1408371719,1.387,3860.322,10.641,24.912,65.837,2760,0.095,1.795,4.551,3.805,1.032,7.932,6.522,646.046,0.527
2,7,1408381189,6.470,-2892.913,5.028,24.925,6.869,3640,0.095,0.682,2.874,2.308,1.003,4.845,3.198,908.265,0.103
2,8,1408331923,9.969,2119.294,5.006,24.971,171.122,2770,0.095,7.337,3.963,3.423,1.139,74.251,225.660,4197.954,-0.895
2,8,1408346668,2.879,-2244.021,5.118,24.996,81.137,2900,0.095,0.229,2.344,1.745,1.066,3.953,0.722,233.050,0.017
2,8,1408379563,3.800,2959.909,5.269,24.806,342.881,3320,0.095,1.429,2.913,2.340,1.278,7.294,7.454,412.321,0.181
2,8,1408389768,6.799,-2771.822,5.121,24.992,276.473,3480,0.095,17.522,4.957,4.240,1.339,65.255,862.258,15679.933,1.305
2,9,1408320923,5.962,2821.392,12.480,24.932,293.951,1810,0.095,20.070,7.220,6.201,1.676,47.382,403.622,6691.095,-0.980
2,9,1408334443,9.840,-2198.967,5.059,24.998,207.360,2850,0.095,15.781,5.535,4.336,1.052,78.540,640.792,9787.126,-1.404
2,9,1408361542,15.128,1845.199,5.031,17.352,104.947,1930,0.095,0.395,2.593,1.835,1.149,5.291,0.902,62.857,-0.039
2,9,1408363334,8.332,4090.849,20.047,24.905,98.125,830,0.095,3.258,2.555,1.997,1.459,10.880,16.361,217.452,0.354
2,9,1408373870,12.172,-2272.070,5.115,24.762,28.406,3140,0.095,0.424,2.661,2.045,1.097,3.940,1.447,420.697,0.018
2,9,1408405738,7.225,1419.455,5.056,14.064,295.000,1320,0.095,21.121,4.683,4.157,1.587,57.280,584.295,4783.547,2.930
2,10,1408338990,12.397,1386.326,5.060,13.071,64.654,1310,0.095,0.569,2.181,1.723,1.091,5.517,1.623,97.959,0.198
2,10,1408341289,2.858,4449.755,17.432,24.778,55.284,1450,0.095,3.690,5.441,7.082,4.679,11.733,14.606,798.845,-0.254
2,10,1408350133,1.100,-2852.626,5.084,24.938,261.512,3470,0.095,1.029,2.620,2.081,1.247,6.840,5.385,558.651,-0.006
2,10,1408381643,9.802,2170.536,5.029,24.890,257.602,2830,0.095,19.904,4.572,3.708,1.368,77.200,1205.923,11738.588,1.616
2,10,1408397573,10.608,-2055.669,5.077,24.935,164.269,2670,0.095,7.337,4.127,3.212,1.115,87.162,197.501,4885.114,0.004
2,11,1408327528,1.338,-3032.721,5.089,24.984,320.947,3830,0.095,2.855,5.122,3.670,1.167,10.290,23.380,3904.143,-0.730
2,11,1408357523,5.720,2122.769,5.040,24.958,216.000,2770,0.095,12.859,4.051,3.075,1.026,91.284,653.915,8453.650,-0.292
2,11,1408372859,6.416,-2881.050,14.045,24.987,122.000,1500,0.095,5.940,3.757,2.832,1.044,23.197,72.432,2145.165,-0.597
2,11,1408403168,11.803,1304.516,5.759,9.996,25.538,710,0.095,0.748,2.345,1.983,1.212,4.782,1.410,25.157,-0.152
2,11,1408405272,2.462,4092.135,12.093,24.213,16.752,2480,0.095,1.057,2.848,2.316,1.165,6.706,3.350,238.640,-0.090
2,12,1408352090,6.042,2350.891,5.640,24.927,299.337,2790,0.095,18.944,6.441,4.990,1.241,47.916,644.533,10969.752,1.859
2,12,1408365623,12.482,-2225.220,5.119,24.987,213.253,2870,0.095,16.023,4.781,3.925,1.193,99.368,706.046,9280.869,0.521
2,12,1408393680,8.257,2844.578,5.227,24.939,108.219,3090,0.095,1.924,4.425,3.822,1.467,10.144,14.764,1126.141,0.114
2,12,1408405159,2.042,-2338.776,6.559,24.976,32.937,2890,0.095,0.789,3.729,2.986,1.239,5.848,2.523,486.254,0.064
2,13,1408333941,2.362,2407.486,5.236,24.767,330.429,3010,0.095,0.937,3.366,2.777,1.042,5.525,3.380,492.087,0.003
2,13,1408345618,8.909,-2448.042,5.050,24.990,254.746,3140,0.095,20.589,5.530,4.403,1.657,64.925,906.113,12486.773,-1.160
2,13,1408373278,5.520,2152.525,5.032,24.944,151.395,2800,0.095,11.140,5.493,4.217,1.077,46.608,294.869,7977.319,0.550
2,13,1408387203,0.846,-2220.992,5.110,24.948,63.559,2870,0.095,0.366,4.388,3.377,1.644,4.656,1.483,681.347,0.025
2,14,1408337348,9.024,2193.859,5.048,24.971,250.470,2860,0.095,22.620,6.160,5.236,1.724,74.002,885.984,10945.827,-0.614
2,14,1408353143,5.605,-2118.976,5.029,24.997,158.273,2770,0.095,8.140,4.983,4.127,1.221,62.028,184.087,5446.568,0.279
2,14,1408381017,18.718,1102.583,5.019,8.431,58.281,590,0.095,1.433,1.774,1.463,1.224,5.659,7.574,34.387,0.117
2,14,1408383051,9.822,3583.223,13.667,20.955,50.235,1450,0.095,0.870,2.816,2.069,1.177,5.985,2.598,123.646,0.178
2,14,1408390877,12.857,-4520.316,13.334,24.967,235.714,2510,0.095,1.335,2.650,2.273,1.355,8.100,8.294,315.991,0.208
2,14,1408393004,6.052,-1542.664,6.487,11.313,348.254,820,0.095,0.527,1.978,1.441,1.006,5.473,0.986,46.781,0.185
2,15,1408336847,3.865,3100.795,8.188,24.969,348.081,3080,0.095,1.612,3.962,3.195,1.661,7.581,7.972,855.818,0.299
2,15,1408346223,6.850,-2932.450,5.039,24.987,285.231,3670,0.095,13.458,3.802,3.107,1.051,63.066,788.177,16148.132,1.211
2,15,1408375243,11.079,2134.947,5.006,24.946,179.539,2790,0.095,13.285,5.851,5.472,1.177,97.860,409.079,6723.564,2.087
2,15,1408389923,1.715,-2200.937,5.053,24.998,88.160,2870,0.095,0.576,3.249,2.706,1.195,4.406,2.351,639.743,0.036
2,16,1408322233,12.103,2074.635,5.028,24.946,185.188,2710,0.095,11.579,4.391,3.597,1.295,83.998,426.075,5348.281,0.126
2,16,1408337313,0.925,-2172.487,5.116,24.949,92.223,2840,0.095,0.683,3.340,2.978,1.023,4.036,2.436,730.682,0.101
2,16,1408368658,19.910,1497.898,6.812,12.103,358.200,840,0.095,0.682,3.144,2.343,1.522,4.999,0.889,26.644,0.012
2,16,1408370733,7.834,4268.235,16.026,24.970,349.693,1700,0.095,1.704,2.448,2.032,1.118,8.244,11.095,414.442,0.085
2,16,1408379453,6.523,-2849.711,5.051,24.981,289.601,3570,0.095,12.428,4.667,3.631,1.040,48.344,480.650,13252.273,0.365
2,17,1408344053,9.054,2108.178,5.038,24.966,219.000,2750,0.095,40.761,11.019,9.850,2.451,98.370,1340.510,16120.567,1.612
2,17,1408360475,6.358,-2164.991,5.132,24.988,126.401,2800,0.095,6.813,6.144,5.639,1.528,14.984,94.958,5136.049,-0.311
2,17,1408391545,12.245,3677.534,5.409,24.956,20.012,3810,0.095,0.952,2.862,2.152,1.060,7.193,5.114,444.276,-0.202
2,17,1408400345,1.156,-3073.246,5.097,24.989,324.273,3900,0.095,2.361,4.796,3.958,1.703,8.197,13.362,2846.950,-0.517
2,18,1408326799,13.756,1171.182,5.053,9.960,75.658,790,0.095,0.745,2.104,1.471,1.179,4.313,1.633,28.148,-0.137
2,18,1408328954,6.963,3832.132,13.935,24.818,67.310,2000,0.095,0.771,2.025,1.546,1.062,6.359,3.824,199.497,0.006
2,18,1408338056,0.613,-3081.975,7.816,24.844,5.929,2980,0.095,0.952,3.905,3.166,1.700,4.514,3.052,1066.301,-0.052
2,18,1408370348,6.037,2166.079,5.056,24.892,267.548,2820,0.095,16.664,4.548,3.488,1.074,79.848,842.435,13735.955,0.364
2,18,1408385793,9.399,-2080.596,5.063,24.928,175.000,2710,0.095,14.157,6.751,6.249,1.845,92.035,351.986,6297.006,-1.864
2,19,1408347308,9.260,2152.130,5.055,24.931,229.890,2800,0.095,20.047,6.020,5.414,1.664,92.433,810.139,10451.529,-2.059
2,19,1408363228,1.079,-2067.736,5.125,24.952,135.000,2680,0.095,9.925,6.618,5.024,1.195,28.857,189.063,8097.881,-1.502
2,19,1408394086,8.697,3387.740,5.319,24.960,30.589,3820,0.095,0.970,3.436,2.622,1.301,5.959,3.169,454.139,-0.060
2,19,1408402635,0.885,-3131.991,5.073,24.970,333.734,3790,0.095,1.968,4.438,3.591,1.564,7.332,12.624,2228.564,-0.243
2,20,1408322668,16.039,1163.731,5.490,8.453,3.333,490,0.095,0.683,2.382,1.891,1.496,4.122,0.725,12.846,-0.060
2,20,1408325023,3.244,4207.908,14.362,24.950,354.450,2110,0.095,1.496,2.443,1.890,1.156,6.926,7.590,339.655,0.170
2,20,1408333783,5.852,-2962.710,5.079,24.959,296.285,3670,0.095,13.849,4.851,4.253,1.482,50.258,541.416,14525.833,1.010
2,20,1408362673,12.426,2143.341,5.047,24.919,189.668,2790,0.095,12.874,5.157,4.382,1.382,94.838,406.490,5279.072,-2.138
2,20,1408378279,0.943,-2139.873,5.051,24.977,98.000,2820,0.095,1.453,5.134,5.168,1.109,5.285,6.522,1301.692,0.252
2,21,1408339487,1.327,2167.348,5.047,24.876,141.325,2800,0.095,10.058,5.916,4.868,1.297,33.212,246.224,9704.508,2.396
2,21,1408353377,1.356,-2376.373,5.120,24.940,57.663,3100,0.095,0.732,4.166,3.341,1.281,4.843,2.107,757.011,0.268
2,21,1408385925,1.613,2385.439,5.067,24.972,322.811,3040,0.095,2.083,3.701,3.034,1.133,8.312,12.082,822.025,0.001
2,21,1408398498,10.549,-2515.476,5.026,24.993,247.163,3240,0.095,13.391,4.394,3.670,1.013,75.281,686.009,12686.910,0.587
2,22,1408340003,8.764,2157.853,5.022,24.923,257.415,2810,0.095,21.676,5.275,4.393,1.567,69.972,1114.930,11706.177,-0.540
2,22,1408356033,11.075,-2163.463,5.077,24.989,166.284,2810,0.095,8.045,4.944,4.020,1.500,77.686,170.829,3369.856,-1.362
2,22,1408385215,0.618,3440.427,7.485,24.265,57.373,3120,0.095,1.453,2.877,2.235,1.030,8.004,8.074,595.379,0.098
2,22,1408394051,6.020,-3599.048,6.592,24.960,181.151,3510,0.095,0.913,2.616,1.934,1.035,6.748,4.365,455.751,0.001
2,23,1408335800,19.921,1615.896,5.319,15.310,48.835,1680,0.095,0.504,2.321,1.796,1.156,4.684,1.573,92.863,0.063
2,23,1408337841,18.817,4447.715,17.665,23.737,40.114,1240,0.095,0.569,2.251,1.783,1.327,5.274,1.865,84.800,0.105
2,23,1408346039,1.470,-3128.475,5.064,24.996,344.312,3650,0.095,0.883,2.372,1.762,1.057,7.633,6.581,468.385,0.028
2,23,1408377278,10.472,2127.998,5.031,24.947,242.409,2780,0.095,16.544,5.185,3.970,1.043,92.327,737.715,7955.893,1.211
2,23,1408393314,6.127,-2078.021,5.093,24.990,148.000,2700,0.095,11.218,5.716,4.742,1.199,41.183,287.900,7496.285,-0.151
2,24,1408344800,1.111,2737.556,7.608,24.945,325.861,2790,0.095,1.178,2.680,2.109,1.052,7.617,6.585,505.892,-0.008
2,24,1408355948,5.509,-2580.213,5.056,24.998,252.758,3300,0.095,12.367,4.478,3.715,1.007,55.933,473.777,11875.057,1.075
2,24,1408383955,5.784,2233.375,5.049,24.898,148.083,2890,0.095,9.839,5.414,4.486,1.173,39.744,228.031,7413.050,0.356
2,24,1408397521,1.144,-2154.893,5.069,24.941,62.661,2980,0.095,1.401,5.930,5.141,1.261,5.007,4.207,926.836,0.367
2,25,1408322534,1.441,-2323.550,5.067,24.949,48.746,3010,0.095,0.769,4.265,3.406,1.131,4.529,2.252,614.979,0.178
2,25,1408355855,5.941,2393.027,5.122,24.945,314.467,2980,0.095,3.307,5.072,4.453,1.516,14.078,29.677,1882.800,0.377
2,25,1408368313,12.442,-2371.427,5.081,24.948,234.399,3050,0.095,14.796,5.708,5.276,1.766,83.418,479.153,6418.836,0.079
2,25,1408396039,0.854,2389.603,5.207,24.902,130.286,2940,0.095,6.102,7.608,6.459,2.012,20.498,161.835,10918.726,-1.018
2,26,1408331726,5.435,-3386.733,13.318,24.950,86.418,1700,0.095,1.872,3.399,3.002,1.029,6.845,4.772,117.942,0.118
2,26,1408334038,14.102,-953.199,5.112,7.765,86.000,400,0.095,0.521,2.226,1.553,1.278,3.561,0.559,13.755,0.003
2,26,1408364106,4.852,1170.893,5.178,9.834,350.636,760,0.095,0.761,2.258,1.709,1.166,4.160,0.607,12.350,0.021
2,26,1408366320,9.489,3894.153,11.693,24.966,342.583,2510,0.095,1.587,2.717,2.216,1.034,8.078,9.120,283.578,-0.087
2,26,1408375409,7.056,-2971.813,5.057,24.991,282.377,3710,0.095,13.806,4.770,4.272,2.051,52.627,540.201,13239.081,2.061
2,26,1408404098,11.834,2145.330,5.000,24.868,175.452,2800,0.095,9.558,4.793,4.162,1.066,86.889,285.561,4240.274,-2.004
2,27,1408328843,5.553,2144.432,5.011,24.891,154.575,2790,0.095,9.588,5.293,4.535,1.123,50.009,234.962,7128.922,0.970
2,27,1408342826,5.132,-2210.537,5.095,24.896,66.486,2900,0.095,0.425,2.855,2.243,1.021,4.018,1.515,410.784,0.016
2,27,1408374469,6.950,995.413,5.179,8.273,335.353,460,0.095,1.448,2.685,1.933,1.126,5.666,3.769,55.604,-0.034
2,27,1408376215,8.259,2997.810,10.644,24.777,330.899,2260,0.095,0.979,2.432,1.837,1.037,6.455,4.992,275.276,-0.008
2,27,1408387143,9.435,-2538.101,5.101,24.980,258.315,3230,0.095,18.316,4.990,4.237,1.508,67.507,816.545,11391.367,-1.218
2,28,1408324613,3.688,-2157.100,5.063,24.991,104.199,2810,0.095,0.751,3.676,3.019,1.245,5.172,3.919,1082.121,0.008
2,28,1408355565,0.674,1867.235,5.005,16.463,7.275,1950,0.095,0.942,2.325,1.722,1.095,5.858,3.456,268.419,-0.041
2,28,1408357640,3.783,4916.166,18.344,24.947,261.317,1400,0.095,1.850,2.611,2.000,1.532,7.363,5.923,192.686,0.127
2,28,1408365851,5.957,-2967.500,5.038,24.978,302.885,3710,0.095,14.868,7.069,6.365,1.666,43.633,379.740,13998.183,-0.285
2,28,1408395053,10.257,2105.996,5.010,24.868,197.214,2750,0.095,20.077,7.198,7.030,2.228,99.837,643.626,8751.955,-2.715
